sender,no_reacts,text,label
$USER0383,0,SA NU O AJUTE DUMNEZEU !!!,OTHER
$USER0203,0,Adrian Turcu tu ești unul din ei,OTHER
$USER0295,0,Hitler e de mult în Europa,OTHER
$USER0297,0,ce dracu faci tu la munca duduie? stai pe facebook? pune mana la treaba,PROFANITY
$USER0236,0,"Sclav al globalismului,usr de râs ce ești,inconștient ce ești",ABUSE
$USER0296,0,ciolacul cu trei suflete calde,OTHER
$USER0384,3,Satana a venit pe pamant sfint,ABUSE
$USER0265,0,Ați băgat benzină. Ce mașini. Copiii și bătrâni mor de foame. Să vă fie rușine hoților.,OTHER
$USER0236,0,"Dobitocule,nu sunt comentarii pro ruse,dar nu te duce capul că nu ți-ai făcut ultima doză.",INSULT
$USER0203,0,Pun mana pe tine,OTHER
$USER0279,0,"Aaaa şi tu , inteligentule , scrii de la muncă ?",OTHER
$USER0307,0,"Stiti cumva cate milioane de euro sa cheltuit acuma doar pt aceasta vizita,va spun eu jumatate din pibul Romaniei",OTHER
$USER0296,0,huoooo ciolacu si căcâțu,INSULT
$USER0283,0,Uite doi prosti,INSULT
$USER0316,0,RTV - SCLAVI SI LINGAII CURULUI AMERICAN,ABUSE
$USER0369,0,Tanti Crețulescu taci .... Fii sinceră către Dumnezeu către popor nu mai minți,OTHER
$USER0376,0,Huuùuuuuuuuuùuuua,OTHER
$USER0379,0,Vrem neutralitate.,OTHER
$USER0316,0,Pizde de 2 bani care mananca cacat la RTV!!! Si ele se numesc jurnaliste,ABUSE
$USER0385,0,Halal gândire!!!!,OTHER
$USER0357,0,"Doi lîngăi cerșesc un ciolan,",INSULT
$USER0381,0,Sunt în războiul noi sau ucrainieni,OTHER
$USER0386,0,Aoleu. Aia doi se iau la bataie,OTHER
$USER0307,0,Gata ba nea bagat reclama,OTHER
$USER0387,0,Ba sunteti in urma Satanistul Citu,ABUSE
$USER0388,0,Vin gunoaiele sa cumpere România putin câștiga eu știu deja ca dacă putin nu câștigă mănâncă globalisti tot asa ca se întâlnesc mizeriile cu gunoaiele,ABUSE
$USER0389,0,Iautel și pe nea câțù,OTHER
$USER0333,0,Asta cred ca a venit sa ii dea Iohanis la buci,ABUSE
$USER0376,0,Huuuuuuuuuuuuuuùa,OTHER
$USER0351,0,"Guvernul si iohanis trebuie sa plece azi,vom deveni carne de tun",OTHER
$USER0272,0,Greiere George Tudor,OTHER
$USER0311,0,Televiziunea atrage razboiul,OTHER
$USER0390,0,Ce pr sunt catu si ciolacu,INSULT
$USER0391,0,"Sa meqrga la ea in tara sa,si ia si slugile",ABUSE
$USER0392,0,Satanelor plecați din Romania.Vrem pace.Neutralitate pentru ROMÂNIA.,ABUSE
$USER0297,0,Imi pui mana pe cuc poate,ABUSE
$USER0334,0,Dacă ar vedea Putin imaginile sigur o rachetă ar păstrao.,OTHER
$USER0393,0,Vai mama voastră de slugi,ABUSE
$USER0334,0,Păzea.au venit gunoaiele din parlament la aeroport,ABUSE
$USER0394,0,Ce varza e cucu,INSULT
$USER0203,0,Hai și tu în boscheți cu noi ! Raport,OTHER
$USER0309,2,Chiriac împușcate singur,ABUSE
$USER0395,0,Da mă lasă că venim în armată sau vapor în vouă averile Noi nu avem ce pierde noi Noi suntem la oameni necăjiți venim să vă apărăm Jo averile și mergeți voi și omorât,OTHER
$USER0396,0,Ce ne mai cer acum americanii?Vad ca am ajuns foarte importanți!!,OTHER
$USER0334,0,Pentru românia .ori se schimbă în bine.ori va fi dezastruos pentru noi toți.,OTHER
$USER0397,2,"pune Romania pe harta? O sterge, viermi tradatori de neam!",ABUSE
$USER0398,3,"Iohannis , tu sa mergi in 4 labe după tanti, și ciuca cu nasu' in curu tău",INSULT
$USER0399,2,Ei uite acolo trebuia o racheta,OTHER
$USER0400,0,Taci dracu nenoricitule. A venit sa ne bage în balamuc.,INSULT
$USER0340,0,Da ea cică e bărbat dna asta.,OTHER
$USER0401,0,Suntem sacrificați și nu luam atitudine!,OTHER
$USER0322,0,Nu mai mănâncă borș Chiriac,OTHER
$USER0402,0,"Ooooooo, era culmea să nu -l puneţi pe Chiriac să comenteze, poate vine şi Vişan.",OTHER
$USER0397,0,"chireacccccccc, ar trebui sa sfarsesti la zid, judecat de urgenta.",ABUSE
$USER0403,2,Această întâlnire va fi una cu eșec! O mare pierdere pentru România! Și vă spun și de ce: La această întâlnire va participa și trădătorul Cîtu Florin.,OTHER
$USER0404,0,"Fiți ai dracu de cretini ,,,,chiriac nu te,ai saturat de cat căcat ai mâncat ,,,,vânzător de țară și copii",ABUSE
$USER0405,0,Varza România Rusia va cuceri România și Moldova Rebublica,OTHER
$USER0406,3,Polonia a refuzat sa trimeata armament Ucrainei....Vine la prosti....sa accepte Johannis și sa ne bage în război.... Biden nu a venit ca este senil,OTHER
$USER0407,0,Teatru jucat de americani,OTHER
$USER0408,0,Sa intamplat cu mult timp in urma...Ai inteles?,OTHER
$USER0409,0,Pupo-n cur sclavule.......,ABUSE
$USER0334,0,America cam peste toate țările și băgat coada,OTHER
$USER0406,0,Ce mare chestie....ne credeți prosti,OTHER
$USER0410,0,Cît...mănînci sau te au platit din nou,OTHER
$USER0411,0,Cadeți în genunchi... Pupați pantoful...,OTHER
$USER0412,0,vai de capul vostru îți dai seama,OTHER
$USER0413,0,DAAA PREȘEDINTELE AMERICAN ARE MULTĂ TREABĂ.SA ANGAJAT !,OTHER
$USER0414,0,Mizeriilor nenorocite ce sunteți..... Nemenicilor,ABUSE
$USER0406,0,Sa va fie rușine,OTHER
$USER0415,3,"Terminati dracului cu caciuleala si cu slugarnicia ! Bogdan Chirieac ,esti o rusine ,marsi !",ABUSE
$USER0416,2,Suntem sclavi americi,ABUSE
$USER0417,0,Sub c motiv a venit,OTHER
$USER0418,0,Daca venea Biden era ceva.....așa....,OTHER
$USER0419,0,"Sa nu apucati ziua de maine... Spurcacini ,tradatori... Mania lui Dumnezeu asupra VOASTRA. Trasni-v-ar Dumnezeu de corupti...tradatori.",ABUSE
$USER0420,0,Mai nene nu mai bateti câmpii!!!,OTHER
$USER0421,0,"Nenorociților, sa va ardă iadul",ABUSE
$USER0422,0,La putin nu mergi sa ai faci un oral sa sugi putin nucleară,ABUSE
$USER0423,0,Neutralitate !!!!,OTHER
$USER0374,0,Hotule demisiea,OTHER
$USER0424,0,Vrem NEUTRALITATE !!!!!,OTHER
$USER0425,0,Neutralitate!!!,OTHER
$USER0426,0,Cei mai mari criminali din ziua de astazi,OTHER
$USER0427,0,"Dacă asta a venit,atunci va fi un dezastru,ca bine nu o să fie....sa audă Putin ca a venit asta,o sa se înfurie",OTHER
$USER0428,0,Santem curva lui SUA,ABUSE
$USER0412,0,Bogdan Chiriac lasăne mă și du-te rușine să vă fie,OTHER
$USER0429,3,Slugoiul de Chiriac este incantat si foarte fericit.,ABUSE
$USER0430,0,"IOHANNIS INTILNESTE CLONUL KAMALA.. (CA E UN BARBAT).. NU CREDETI, CA NU E NIMIC ADEVARAT..",OTHER
$USER0425,0,Neutralitate!!!!,OTHER
$USER0408,0,America este cu noi... dar nu este vecina cu noi!,OTHER
$USER0431,0,Satana de chiriac,ABUSE
$USER0412,0,parcă ar fi d-zeu,OTHER
$USER0432,0,Toti sunt pupin curisti.,INSULT
$USER0428,0,Avenit curva AN tara noastra,ABUSE
$USER0421,0,Hitler sa te ia dracii,ABUSE
$USER0374,0,Vrem pa eeee sasule,OTHER
$USER0428,0,C'è cauta curva AN Romania,ABUSE
$USER0433,0,Iohanis teai dat cu ruj ai de pupat curu la stapin,INSULT
$USER0240,0,Se duc să vadă un film despre Vietnam sau Afganistan.....nu????,OTHER
$USER0399,0,Ie un semnal că vreu sa ne omore și să ne bage în război sa vă trăsnească Dumnezeu pe toți homalai voștri de americani și satani,ABUSE
$USER0434,2,Dumnezeu este cel ce sprijină România din toate punctele de vedere Amin,OTHER
$USER0435,0,"DUCEȚI-VĂ DRACULUI CU NATO ȘI UE, LUAȚI-L PE PUTOAREA DE IOHANIS ȘI TOȚI HOȚII DIN GUVERN ȘI PARLAMENT ȘI DUCEȚI-VĂ ÎN RĂZBOI!!!",ABUSE
$USER0436,0,"Noi dorim Neutralitate si Paceeeee!!!!Nu avem nevoie de americani,nu ne sunt prieteni,doar isi vad interesul lor,atat.",OTHER
$USER0348,0,"Borhotul de Chiriac,ești un satanist nenorocit!",ABUSE
$USER0421,0,"Sa te fut în gură de javra ,,,de ce nu saluți armata română nenorocito",ABUSE
$USER0437,0,"Unde-i NATO ? Ce caută luluta la noi ? Noi respectăm NATO , nu pe Biden .",OTHER
$USER0438,0,"Taci măi Chiriac, nu mai vorbi dodii!",OTHER
$USER0439,0,Teatru...cei mai bun actori sunt ei....,OTHER
$USER0440,0,În vreme de război cu cine adică la noi în România,OTHER
$USER0441,0,"S,USȚIN NEUTRALITATEA ROMANIEI !SPER CA CIUCĂ SĂ NU ACCEPTE TRIMITEREA MIG IN UCRAINA .",OTHER
$USER0442,0,Au suit in Dacia cluster?,OTHER
$USER0443,0,"Kk asta de Chiriac ce papa tot kk, cu cat e platit pt propaganda si dezinformarea ce o face? Si cat suntem obligati sa.i mai suportam prezenta",INSULT
$USER0444,0,Plecați naibii de aici javrelor si pupincuriștii!,ABUSE
$USER0340,0,"Ați văzut emblema de pe avion..... Ăștia n au venit singuri, au venit cu o armata după ei",OTHER
$USER0399,0,Tot ie amabil Iohanis și iute cu țiganca ie forte activ,ABUSE
$USER0445,0,"Să ne mai lase Chiriac cu siguranța.Are dreptate D-na Crețulescu. Vrem liniște, nu soldați.",OTHER
$USER0446,0,Ce pune la cale iohanis nu se știe,OTHER
$USER0447,0,Interesul anerici razboiul.,OTHER
$USER0428,0,AN naite sa pleaca din SUA sa futut bine sa nu are nervi curva,ABUSE
$USER0448,0,Daca venea dumnezeu...trecea neobservat!...:)))...asa a venit ...misis plici!,OTHER
$USER0449,0,Rusii au sute de mii de soldati futuva in gura de gunoaie nu 15000,ABUSE
$USER0450,0,Da de de istorică???istorică va fi ziua când vom ieși din NATO.....,OTHER
$USER0451,3,D. Le Chiriac mintiti pe multi bani,OTHER
$USER0421,0,Huuuuuuooooo criminalilor,OTHER
$USER0452,0,"Kabala mondială, JEFUITORII POPOARELOR.",OTHER
$USER0453,0,"SUA și UE ne subjuga, afară cu ei ! Nu ne amenință nimeni dacă suntem neutri ! Dacă hotărăsc să atace Rusia din România vom avea probleme !",OTHER
$USER0454,0,"Nu este adevarat dle Chiriac vine pt ca Polonia si Germania au respins migurile cu care sa trimita in Ucraina, iar daca ai nostrii accepta ,noi vom fi bombardati de rusi,",OTHER
$USER0455,0,Oarba dupa voi si muresu,OTHER
$USER0334,0,Noi comentăm la rece pe Facebook dar.se pare că vom avea surprize din partea Americi.plăcute s-au de avertizare către românia!,OTHER
$USER0456,0,"Pace !!! Asistăm la câtă putere are Iohanis și ce coaie are Vicepreședintele SUA. Întrebarea este de ce nu merge in Polonia , Ungaria, Letonia?",PROFANITY
$USER0457,0,Marș la coteț Chiriac ..ești un dobitoc...,INSULT
$USER0458,2,Nu avem nevoie de americani vrem neutri vrem pace,OTHER
$USER0459,0,"Chireac manipuleaza dezinformeaza , huuuooooo",OTHER
$USER0460,0,Da istooooorica,OTHER
$USER0340,0,Se apropie sfirsitul... Dumnezeu îngăduie totul.,OTHER
$USER0461,0,Vrem sa fim liberi,OTHER
$USER0462,2,"Afara Masoni, au vize pentru a intra în România ?",OTHER
$USER0400,2,Ce nenorocit si lincau esti Chiriac.,INSULT
$USER0463,0,"Aș vrea să fie cineva să vândă ca sclavi, toți trădătorii și vânzătorii de țară!",ABUSE
$USER0464,0,S-a încălțat cu tocuri în avion...,OTHER
$USER0465,0,Cu asta rămâne cu ce ați văzut,OTHER
$USER0466,0,Prostul de chiriac stie tot prima era cu domnul covid acu domnul razboi,INSULT
$USER0467,3,"Du-te dreak,Chirieac!",ABUSE
$USER0468,0,La ce si pune Kamala mana period piept?,OTHER
$USER0413,0,CE MERS DE OM PROST ARE ȘOHANIS !,INSULT
$USER0469,0,"TOT RESPECTUL PT NATO SI PRESEDINTELE ROMANIEI,CU BUNUL DUMNEZEU INAINTE !@",OTHER
$USER0470,0,"Nimeni nu mai schimba cursul în bine, doar după dezastru",OTHER
$USER0471,0,"Dl Cheriac, las-o jos că măcăne !!!! Sunteți mulți slugoi !!!!",ABUSE
$USER0472,0,"Lilia Sufrai După mine ,normal.",OTHER
$USER0460,0,Chiriac asta pe ce lume trăiește !!!,OTHER
$USER0473,0,"Costi, ăsta este,, geniul Carpaților "" știe tot ce mănâncă guvernanții la wc.",INSULT
$USER0474,3,Doi handicapați,INSULT
$USER0475,0,Au interese pentru ambele tari idiotilor,INSULT
$USER0476,0,Puteți sa va puneți mana la gura sa nu mai mințiți atât,OTHER
$USER0477,2,Johanis ai grijă și nu te juca cu soarta poporului român că nu este războiul nostru. Ce caută asta in țara noastră?,OTHER
$USER0478,0,"A venit să dea ordinele la slugi, adică ăștia de ne conduc. Suntem câteva milioane de rezerviști, care, abia așteptăm să ne înarmeze. Au curaj?!",ABUSE
$USER0479,2,a venit cumva cu vize pt romani?....zi ba cocostarcule,INSULT
$USER0456,0,Vai de puța noastră ce decizii va lua plăvanul și în ce rahat ajungem.,ABUSE
$USER0421,0,"Javro unde i respectul față de garda de onoare ,,,,de ce nu ai dat salutul care se cere,,,,,fete te mata n gură curva dracu",ABUSE
$USER0480,0,NEUTRALITATE ! AFARĂ CU STRÀINII DIN ROMÀNIA !,OTHER
$USER0481,0,Ce vreme de razboi tampitilor,INSULT
$USER0482,0,Afară din Tară Gunoaielor,ABUSE
$USER0483,2,Chireac esti o sluga,ABUSE
$USER0466,0,La cat de inteligent bidon normal sa aiba langa el doi prosti,INSULT
$USER0484,0,Afara gunoaiele!!,ABUSE
$USER0485,3,Sa adunat draci .... o curva si un poponar,ABUSE
$USER0440,0,Ruptă din rai ce să zic a venit cu noi ordine,OTHER
$USER0426,0,Iauitel pe Iohannis giocelu,OTHER
$USER0419,2,Trasni-v-ar Dumnezeu sa va trasneaca de tradatori corupti. Mancatori de CACAT.,ABUSE
$USER0356,2,NEUTRALITATEEEEEEEEE,OTHER
$USER0486,2,Ia mana de la inima .neamtule .....,OTHER
$USER0487,0,Și dacă a venit doamna nu mai avem război??,OTHER
$USER0488,0,Ducetiva la dracu,ABUSE
$USER0489,0,"unde sunt investitiile americane in industria de aparare a Romaniei? , ar fi mai ieftin de aparat atunci acest teritroriu, inclusiv s-ar putea extrage de Romania gazul din Mrea Neagra",OTHER
$USER0490,0,Sa I cerem sa ne AJUTE SA NE LUAM BASARABIA INAPOI,OTHER
$USER0446,0,Corect aduce războiul și moarte la noi american,OTHER
$USER0491,2,Trădători amândoi!,OTHER
$USER0299,4,Trezeste-te romane ca o sa intram in razboi dupa aceasta intalnire!,OTHER
$USER0492,0,Ce fericit e turistul,OTHER
$USER0435,0,"TE DOARE INIMA FUTUTE-AS ÎN BOT DE CRIMINAL PUTOAREA DRACULUI, HOT PROST!!!!!",ABUSE
$USER0493,0,Chiriac taci rahatule mincinos,INSULT
$USER0494,0,Doamne Dumnezeule lasă pacea Ta peste țara noastră căci de asta atârnă și fericirea noastră,OTHER
$USER0495,0,KAMALA CITESTE MESAJELE,OTHER
$USER0470,0,Ooooalele ce de deștepți paicia,INSULT
$USER0496,0,NATO e un jefuitor de țări ?,OTHER
$USER0497,0,Acum ar trebui Putin sa dea o bomba... Vandutilorrr,OTHER
$USER0498,0,Nah Chireac astăzi e în al nouălea cer ïmpreună cu Gâdea și Radu.Vă dați seama ce gunoaie au ajuns oamenii ăștia?,ABUSE
$USER0499,0,Pace fără amestecul în alte state,OTHER
$USER0500,0,"Ce comentarii, să ne ferească Dumnezeu de inteligența pe care n-o aveți.",OTHER
$USER0399,0,"Sa vă ieie dracu cu mintea vostra și cu,condusul vostru de prosti",ABUSE
$USER0472,0,Ne mai pune ceva la salariu? Nu ? Atunci dați-vă -n p...^$$÷£,ABUSE
$USER0496,0,Resursele țări sunt in mâna străinilor ???,OTHER
$USER0501,0,Cine dracului a ma-i chemat-o și pe asta aici?,PROFANITY
$USER0462,0,Sperăm că la plecarea acestor masoni îl vor lua și pe Iohănel cu ei,OTHER
$USER0463,0,Crezi că are inimă?,OTHER
$USER0428,0,E cea mai curva din SUA,ABUSE
$USER0400,0,Noi nu avem frica de Rusia.Avem frica de nenorociți astea din Uniune si nato.Ca ne distruge tara definitiv.,INSULT
$USER0502,0,"A venit să îl provoace pe Putin, ca să ne bombardeze pe noi!?!!!",OTHER
$USER0340,0,Pace și neutralitate!,OTHER
$USER0503,4,Ești și tu o jigodie domnule Chiriac,ABUSE
$USER0504,0,Nu.i războiu nostru satanista vrea să ne bage în război ...huuuoooo,ABUSE
$USER0505,0,Ziua îngropării a României!!!,OTHER
$USER0506,3,MAI OAMENI BUNI VOI NU VEDEȚI CĂ VINE SĂI MAI CEARĂ CEVA LA IOHA IAR TU CHIRIAC EȘT UN IPOCRIT CARE VORBESTI NUMA DEA VRAJBA .,INSULT
$USER0495,2,NATO A JEFUIT LUMEA,OTHER
$USER0507,0,"INTALNIRE INTR JUPANI SI SCLAVI , TRADATORII și pionierii / Și-au dat mâna peste țară / Și-n avântul primăverii / Au scăldat plaiul ei minunat!""",ABUSE
$USER0508,0,"Ucrain nu-i distrusa. Nu mai zbirati, noi suntem distrusi. Economic cu bdnzina ,cu insltelw poati si dijdii.",OTHER
$USER0453,2,"CHIRIAC ȘI RADU TUDOR, BAT CÎMPII UMĂR LA UMĂR. Dar nu ne credeți proști ,că nu suntem și lăsați propaganda că nu prinde",OTHER
$USER0509,0,Toți sunteți niște jigosiii,ABUSE
$USER0510,0,Slugilor... Lingailor. Vindutilor. Dumnezeu sa va aiba in grija... Dupa faptele voastre....,ABUSE
$USER0511,0,Toata tara in strada.,OTHER
$USER0470,0,Baaaaaa e ceva ce nu știți????,OTHER
$USER0454,2,"Sa se duca americani cu migurile nu sa trimita pe cei din Europa, e razboiul lor nu a europenilor,ei vor folosi totul. noi vom fi doar carne de tun .",OTHER
$USER0421,0,Masonii pulii sa va fut în gură gunoaielor,ABUSE
$USER0428,0,Cat e zile sta curva AN Romania,ABUSE
$USER0426,0,Domnule tiriac ești un nazist,ABUSE
$USER0299,0,America ne baga in razboi cu rusii,OTHER
$USER0512,0,"Numai golani la primirea distinsei doamne, bineinteles slugarnici tradatori",ABUSE
$USER0513,0,"A venit zeița americană să prezinte foaia de drum ptr România, și binenteles că dulapul de la Sibiu cu România normală și educată se va conforma întocmai, doar suntem colonie doar!",OTHER
$USER0514,0,Nu vrem sa din carne de tun pentru Americani,OTHER
$USER0489,0,"Romania trebuie sa profite acum cat mai urgent de intarire a unei armate proprii, cat mai puternica si greu de invins",OTHER
$USER0515,0,"Te rog vino dupa mine , din sardegna oristano , raman fără picioare coloana gura esofag , 11 ani un cur 9 în articulati , simt ca o pierd acum picioare și coloana",OTHER
$USER0516,0,Vrem PACE in Romania!Neutralitate,OTHER
$USER0496,0,"Americanii când au bobardat iraku si iranu câți copii au omorât, de asta nu mai vorbiți ???",OTHER
$USER0517,0,"CUVÂNTUL DE BAZĂ TREBUIE SĂ FIE ""NEUTRALITATE"".... NU V-AR MAI RĂBDA DUMNEZEU PE FAȚA PĂMÂNTULUI, SATANIȘTILOR!! NU VREM RĂZBOI!!! VREM PACE PENTRU POPORUL ROMÂN!!",ABUSE
$USER0518,0,Bai jos cu tototi de la Guvern jegui penale hotilor ati vndut toatta tara am terminat cu pademia acum razboaie steti Manipulati,ABUSE
$USER0519,0,"Demiterea, plavanului tradator, care ne va baga în război.",INSULT
$USER0520,2,Chiriac este un nenorocit mare si el si visan,INSULT
$USER0499,0,Pace respectam SUA si,OTHER
$USER0521,0,EXTRATEREȘTRI SUNT INVIZIBILI PRINTRE EVREI SATANEI VIZIBILI,ABUSE
$USER0504,0,Dulapu şi.a dat un lac parcă ieri era blond acu e roşcat,OTHER
$USER0508,0,"Mascz este un gest de SUPUNERE , NU TEDPECT",OTHER
$USER0428,2,Offf de ati adus curva AN Romania vine o jaleeee mare AN Romania,ABUSE
$USER0522,0,Ce va face cacaceoasa asta va efteni combustibilul și tot sau ne va baga în război?!,INSULT
$USER0507,0,"WTF AGAIN AMERICANII NE FUT PE LA SPATE , MIE NU IMI PLACE ACELASI SCENARIU DE HOLLYWOOD",ABUSE
$USER0340,0,Băsescu pe unde e,OTHER
$USER0489,0,"import, import dar la ce sume de bani, si de unde sa mai dea tara cu datoriile imense facute de Catu",OTHER
$USER0523,0,Voi traiti intr-o lume paralela cu noi...niste lingái...,INSULT
$USER0524,3,Atâta vocație de slugi nu cred ca mai exista alții. N-aveti niciun pic de demnitate. D-aia este tara și poporul în halul asta. Rușine sa va fie!,ABUSE
$USER0525,0,Nu mai vb urat cei care sunteti in Live cereti NEUTRALITATE si PACE cu toti poate o sa ne auda si vocea poporului,OTHER
$USER0470,0,Doamne ce de deștepți proști,INSULT
$USER0520,2,Chiriac e un spion,OTHER
$USER0454,0,"Asta se si urmareste, va introduce legea martiala pt siguranta cica,nu mai iesi din casa numai ciuruit cu armata Nato straina nu romani,",OTHER
$USER0483,0,Chireac esti un gunoi,ABUSE
$USER0526,0,Și-a adus si mașinile din America,OTHER
$USER0527,0,Biden trebuia sa se duca in paralel la Moscova. Cu putin noroc Kamala ajungea prima femeie presedinte al SUA. Uraaaa! E o tipa faina! Datorita voturilor pentru ea a castigat tataie!,OTHER
$USER0528,2,cacat cihriac huooooo,INSULT
$USER0529,0,MI Duceți-vă naiba denemernicidute dracuști bn că suntem nenorociți pe viață,ABUSE
$USER0494,2,Aici comentează numai dușmanii țări,OTHER
$USER0426,0,Dar populația Romana mai doarme nu vede ce se întâmplă dormiți somnul cel de veci,OTHER
$USER0528,0,rusine cacatilor,INSULT
$USER0530,2,AM O INTREBARE ALO ALO ALO LA CINE AM FOST VANDU TI CHIRIAC MINTE MULT,OTHER
$USER0340,0,"Da lu Camala i se vede mărul lui Adam, e și bărbat și femeie",OTHER
$USER0457,4,Întâlnirea dracilor ...o dovada în plus ca România sa dus dracu cu totul...Chiriac tu nu mai ai oricum mult de trăit...fosila proastă,ABUSE
$USER0531,0,Să plece dracu de unde a venit !,PROFANITY
$USER0532,0,Nu mai vorbi așa ..,OTHER
$USER0533,0,Este in coma alcoolica !,OTHER
$USER0534,2,Mass-media buba neagră a societăților?,OTHER
$USER0520,0,Chiriac in ce tara fugi cand vine razboiu te duci dupa nils ca si ala e tot spion transmite din madrid,OTHER
$USER0535,0,S-a blocat tot Bucureștiul din acest motiv!!!!Rusine!!!!!,OTHER
$USER0536,0,Pentru prima data in istoria geometriei doua paralele sau întâlnit! Wow!,INSULT
$USER0537,2,"Bai Chiriac du-te draq și stai la pensie , nu te-ai saturat sa pupi in cur guvernul și președintele ?Mai du-te draq și spălate la gura globalistule",ABUSE
$USER0525,0,Vrem NEUTRALITATE si PACE,OTHER
$USER0538,0,"""Interesul Poartă Fesul "" ...Au și ""un de ce "" să iubească România...",OTHER
$USER0528,0,Clar va dam foc pe strada,OTHER
$USER0539,0,Cât extaz... și ipocrizie!,OTHER
$USER0540,2,Mars ba Chiriac ești un ticălos,INSULT
$USER0180,0,Massmedia câți banii ați lot,OTHER
$USER0541,0,Vb voi lat TV. Voi credeți că merg la război se duc tot proști că acei ucrainienii,OTHER
$USER0203,2,Crețulescu ești penibila Vorbești că o mahalagioaica,ABUSE
$USER0472,0,"Marin Ilie Nu , au logan cu motor de 900 ,euro 6 să nu polueze.",OTHER
$USER0508,0,Neutralitate ! Neutralitate !,OTHER
$USER0542,0,C'è oameni....!!!,OTHER
$USER0543,0,Bogdan Chiriac prostu de la firf de la Romînia T V.,INSULT
$USER0544,0,sa zbarlit carnea pe mine au venit americanii,OTHER
$USER0462,3,"Nu mai vă simțiți prea importanți cu această vizită masonică perversă că România tot gunoaie suntem pentru ei,acea ce de fapt sunt ei gunoaie masonice perverse",ABUSE
$USER0489,0,"dar exploatarea sa fie la 60 - 40 pentru noi, cel putin, gazul din Marea Neagra",OTHER
$USER0438,0,Fără mască am zis!,OTHER
$USER0528,0,Trada to ri lor,OTHER
$USER0470,0,Dacă pui mesajele astea la un calculator quantic se strică inainte sa ajunga la un rezultat,OTHER
$USER0508,0,Ce vreme de RĂZBOI. E LA NOI RAZBOI ??,OTHER
$USER0545,0,De ce morți masi a venit javra aia de HARIS ce vrea sa ne mai ceara?,ABUSE
$USER0544,2,chirieeeeeac dute acasa gogule stim cine esti,OTHER
$USER0472,0,"Andrei Morosan Normal, explorează noi resurse prin politici militare . Gazele din Marea neagra, Gazele de șist ( a eșuat ) dar și alte resurse.",OTHER
$USER0508,4,FITI CU POPORUL NU CU AMERICZNII !,OTHER
$USER0525,2,Vrem NEUTRALITATE si PACE .Nu vrem RAZBOI . Opriti RAZBOIUL,OTHER
$USER0532,0,Vorbește frumos ..,OTHER
$USER0546,0,Vrem neutralitate!!!!!,OTHER
$USER0540,0,"Un porc sălbatic, sa nu zic mistreț",INSULT
$USER0547,0,"Brava, jos botnita",OTHER
$USER0548,0,"Tanti Camala este în doliu, i-a murit la intrare? Mie mi-a plăcut tot bruiajul după televiziuni, se văd super mișto toate măștile.",ABUSE
$USER0549,0,Totii comentatii ata sti ti cu cat va plateste tv..vrajeli le vostre avioane vb 100...pote 150 € sigur,OTHER
$USER0438,0,"Băi oameni buni Chiriac ăsta e mare rău, le știe pe toate!",OTHER
$USER0454,0,"Cine sa fie ,nu vedeti ca toata mass media este vanduta??",OTHER
$USER0550,0,MĂ VOI de 32 de ANI ați vândut TOT din România Chear tot,OTHER
$USER0545,0,Sa ma pis pe doamna HARIS și pe IOHANIS,INSULT
$USER0546,0,"Nu are ce cauta ,nu e o onoare ca a venit.Nu vă este rușine?",OTHER
$USER0426,0,Ce să facă Iohannis Iohannis este cel mai mare dușman al Romaniei,OTHER
$USER0551,3,Bunā seara! .....FORTA PUT1N ....Mā kk in mecla lui Z3l3nski!,INSULT
$USER0552,0,"Nu era foame , nu mai minti",OTHER
$USER0553,0,AM FANTANA IN CURTE SI OILE IN GRADINA,OTHER
$USER0554,0,Luis te întreb Ceva...acest război este propagandă să scăpăm de covid? mulți vorbesc despre chestia asta...te rog dacă ești în măsura sa îmi răspunzi,OTHER
$USER0555,0,"NICI IN PESCARA ,NUMAI EXISTA ULEI DE FLOAREA SOARELUI",OTHER
$USER0556,0,Dar nu citiți ce scriu oamenii,OTHER
$USER0557,2,"Dmn LUIS eu zic să-ți ei 2-3 băieți ca dmn NEAMȚU , și apucate de treaba , ca s-ar putea sa ai succes …. Ca ăștia fura ca in codru",OTHER
$USER0558,0,Prost să fi să vi să aperi pe hoți,INSULT
$USER0559,0,Când vin alegerile sã stim ce vrem!!,OTHER
$USER0560,0,Vai si amar de ceea ce exista in Romania noastra draga,OTHER
$USER0561,0,Numai bine cu pace in suflet sanatate doamne ajută la toata suflarea,OTHER
$USER0562,0,Si de ce nu spui ca la vama toate allea au fost confiscate de vameši,OTHER
$USER0563,0,Trebuie sa înțelegem ca se schimba alimentația cancerigena Cumva ori se consuma ori se aruncă,OTHER
$USER0564,0,Bineînțeles că dacă nu muncești nici nu papi.,OTHER
$USER0565,0,Mă piș pe DINCU,INSULT
$USER0566,0,"Nu ați răbdat, alți da",OTHER
$USER0567,0,Sere agricole m-ai sunat în țară,OTHER
$USER0568,0,"AJUTAȚI ROMÎNI NOȘTRI NECĂJIȚI , CĂ SUNT DESTUI CARE NU AU O PÎINE PE MASĂ LA COPII !",OTHER
$USER0569,0,Doamne ajuta.Respect,OTHER
$USER0136,2,Nici eu.Era cu tărie dar ne ajungea.Tot ce a facut a fost ptr a plății datoriile Ceausescu a rămas o Țară ca o floare în urma lui dar in cativa ani au vândut o.,OTHER
